  1.8567682800E-01  8.4475840810E+02  8.5217707227E+02  9.1082550988E+02  0.0000000000E+00
  1.9133147600E-01  7.9993844334E+02  8.1094740488E+02  8.7024725516E+02  0.0000000000E+00
  1.9715851550E-01  7.5716175934E+02  7.6270468634E+02  8.2551037500E+02  0.0000000000E+00
  2.0316283400E-01  7.1636381026E+02  7.1100821904E+02  7.7968528412E+02  0.0000000000E+00
  2.0935001970E-01  6.7747620292E+02  6.6064999039E+02  7.3588936501E+02  0.0000000000E+00
  2.1572561560E-01  6.4043243893E+02  6.1608252299E+02  6.9518024624E+02  0.0000000000E+00
  2.2229558230E-01  6.0516521542E+02  5.8016118231E+02  6.6050192924E+02  0.0000000000E+00
  2.2906543310E-01  5.7161122527E+02  5.5256205073E+02  6.3025194796E+02  0.0000000000E+00
  2.3604144160E-01  5.3970481009E+02  5.2987441533E+02  6.0250930112E+02  0.0000000000E+00
  2.4323016410E-01  5.0938114952E+02  5.0787722976E+02  5.7525690531E+02  0.0000000000E+00
  2.5063753130E-01  4.8057989593E+02  4.8335056356E+02  5.4705404829E+02  0.0000000000E+00
  2.5827053190E-01  4.5323824368E+02  4.5506557108E+02  5.1769244249E+02  0.0000000000E+00
  2.6613596080E-01  4.2729629746E+02  4.2476003792E+02  4.8767254290E+02  0.0000000000E+00
  2.7424120900E-01  4.0269430027E+02  3.9596029855E+02  4.5927410502E+02  0.0000000000E+00
  2.8259301190E-01  3.7937653795E+02  3.7121992721E+02  4.3228367752E+02  0.0000000000E+00
  2.9119917750E-01  3.5728616318E+02  3.5105512236E+02  4.0721858440E+02  0.0000000000E+00
  3.0006772280E-01  3.3636815706E+02  3.3391475961E+02  3.8340113070E+02  0.0000000000E+00
  3.0920606850E-01  3.1657098772E+02  3.1707190297E+02  3.5975920363E+02  0.0000000000E+00
  3.1862267850E-01  2.9784278220E+02  2.9891508846E+02  3.3605031672E+02  0.0000000000E+00
  3.2832610610E-01  2.8013373434E+02  2.7979066510E+02  3.1261893973E+02  0.0000000000E+00
  3.3832535150E-01  2.6339540884E+02  2.6153970045E+02  2.8986200140E+02  0.0000000000E+00
  3.4862881900E-01  2.4758240831E+02  2.4556259907E+02  2.6793934698E+02  0.0000000000E+00
  3.5924604540E-01  2.3264949945E+02  2.3182126541E+02  2.4674873562E+02  0.0000000000E+00
  3.7018695470E-01  2.1855308299E+02  2.1904702547E+02  2.2615117256E+02  0.0000000000E+00
  3.8146072630E-01  2.0525249795E+02  2.0612822373E+02  2.0610371291E+02  0.0000000000E+00
  3.9307785030E-01  1.9270736461E+02  1.9310665522E+02  1.8670543111E+02  0.0000000000E+00
  4.0504872800E-01  1.8087939359E+02  1.8083759725E+02  1.6798738589E+02  0.0000000000E+00
  4.1738459470E-01  1.6973138474E+02  1.6987854005E+02  1.5017163777E+02  0.0000000000E+00
  4.3009573220E-01  1.5922881363E+02  1.5990171411E+02  1.3352906155E+02  0.0000000000E+00
  4.4319397210E-01  1.4933753635E+02  1.5025077278E+02  1.1756797986E+02  0.0000000000E+00
  4.5669111610E-01  1.4002523090E+02  1.4080493170E+02  1.0266384434E+02  0.0000000000E+00
  4.7059977050E-01  1.3126073498E+02  1.3190794088E+02  8.8854852054E+01  0.0000000000E+00
  4.8493152860E-01  1.2301512978E+02  1.2376081475E+02  7.6123372704E+01  0.0000000000E+00
  4.9969974160E-01  1.1525996431E+02  1.1616589882E+02  6.4476916162E+01  0.0000000000E+00
  5.1491826770E-01  1.0796813491E+02  1.0887420210E+02  5.4009480136E+01  0.0000000000E+00
  5.3059965370E-01  1.0111461264E+02  1.0194854606E+02  4.4617655060E+01  0.0000000000E+00
  5.4675871130E-01  9.4674710062E+01  9.5513396870E+01  3.6420598750E+01  0.0000000000E+00
  5.6340986490E-01  8.8625312343E+01  8.9502666802E+01  2.9308483705E+01  0.0000000000E+00
  5.8056861160E-01  8.2944230291E+01  8.3804451556E+01  2.3232234192E+01  0.0000000000E+00
  5.9824937580E-01  7.7610871674E+01  7.8430821395E+01  1.8095054203E+01  0.0000000000E+00
  6.1646860840E-01  7.2605181459E+01  7.3412466972E+01  1.3859490080E+01  0.0000000000E+00
  6.3524335620E-01  6.7908151498E+01  6.8702711327E+01  1.0418279517E+01  0.0000000000E+00
  6.5458923580E-01  6.3502222742E+01  6.4265583707E+01  7.6714846430E+00  0.0000000000E+00
  6.7452424760E-01  5.9370293015E+01  6.0105322172E+01  5.5341870696E+00  0.0000000000E+00
  6.9506639240E-01  5.5496298538E+01  5.6207040881E+01  3.9014411783E+00  0.0000000000E+00
  7.1623480320E-01  5.1864939271E+01  5.2545323297E+01  2.6847489518E+00  0.0000000000E+00
  7.3804718260E-01  4.8462067144E+01  4.9111781075E+01  1.7993416083E+00  0.0000000000E+00
  7.6052391530E-01  4.5273952068E+01  4.5893498213E+01  1.1738030588E+00  0.0000000000E+00
  7.8368580340E-01  4.2287672887E+01  4.2875454142E+01  7.4380500442E-01  0.0000000000E+00
  8.0755239730E-01  3.9491251745E+01  4.0047823574E+01  4.5747067997E-01  0.0000000000E+00
  8.3214581010E-01  3.6873134047E+01  3.7399039684E+01  2.7189245215E-01  0.0000000000E+00
  8.5748815540E-01  3.4422495724E+01  3.4918159045E+01  1.5619996617E-01  0.0000000000E+00
  8.8360315560E-01  3.2129045218E+01  3.2595842159E+01  8.6376639340E-02  0.0000000000E+00
  9.1051268580E-01  2.9983293287E+01  3.0422199284E+01  4.5877218017E-02  0.0000000000E+00
  9.3824166060E-01  2.7976092674E+01  2.8387618720E+01  2.3381087592E-02  0.0000000000E+00
  9.6681511400E-01  2.6098878978E+01  2.6483914133E+01  1.1390771500E-02  0.0000000000E+00
  9.9625974890E-01  2.4343534492E+01  2.4703335284E+01  5.2897240936E-03  0.0000000000E+00
  1.0266001220E+00  2.2702583460E+01  2.3037679747E+01  2.3336673368E-03  0.0000000000E+00
  1.0578643080E+00  2.1168828831E+01  2.1480332891E+01  9.7645387221E-04  0.0000000000E+00
  1.0900819300E+00  1.9735480899E+01  2.0024707889E+01  3.8595847043E-04  0.0000000000E+00
  1.1232795720E+00  1.8396322455E+01  1.8664392071E+01  1.4351952350E-04  0.0000000000E+00
  1.1574882270E+00  1.7145353284E+01  1.7393650314E+01  5.0015864789E-05  0.0000000000E+00
  1.1927386520E+00  1.5976982769E+01  1.6206664091E+01  1.6260430587E-05  0.0000000000E+00
  1.2290637490E+00  1.4885922222E+01  1.5097810966E+01  4.9172150703E-06  0.0000000000E+00
  1.2664940360E+00  1.3867300453E+01  1.4062489970E+01  1.3760077835E-06  0.0000000000E+00
  1.3050640820E+00  1.2916451836E+01  1.3095864518E+01  3.5498387660E-07  0.0000000000E+00
  1.3448102470E+00  1.2028986968E+01  1.2193573643E+01  8.3825317181E-08  0.0000000000E+00
  1.3857653140E+00  1.1200886037E+01  1.1351682955E+01  1.8017301496E-08  0.0000000000E+00
  1.4279677870E+00  1.0428276832E+01  1.0566278555E+01  3.5127981139E-09  0.0000000000E+00
